basin,year,storm_name,peak_wind,duration_h,integrated_intensity,ace,ri_events,is_cat4plus,max_24h_delta,decade,n_timesteps
WP,1985,Fabian,30.0,162,3066.0,9450.0,0,False,15.0,1980,28
WP,1985,Faye,40.0,228,5196.0,19425.0,0,False,10.0,1980,39
WP,1985,Gay,45.0,210,4833.0,20400.0,0,False,15.0,1980,36
WP,1985,Gordon,20.0,132,2181.0,2800.0,0,False,5.0,1980,23
WP,1985,Hal,40.0,216,5373.0,24750.0,0,False,15.0,1980,37
WP,1985,Hope,50.0,192,5742.0,30675.0,0,False,15.0,1980,33
WP,1985,Irma,40.0,276,7359.0,35250.0,0,False,13.000000000000004,1980,47
WP,1985,Irving,20.0,126,2154.0,4800.0,0,False,8.000000000000004,1980,22
WP,1985,Jeff,40.0,300,7440.0,30725.0,0,False,15.0,1980,51
WP,1985,Kit,40.0,270,6225.0,24950.0,0,False,10.0,1980,46
WP,1985,Lee,30.0,132,2763.0,8650.0,0,False,10.0,1980,23
WP,1985,Mimie,35.0,144,3204.0,11950.0,0,False,10.0,1980,25
WP,1985,Nelson,50.0,234,6210.0,32500.0,1,False,18.000000000000004,1980,40
WP,1985,Odessa,40.0,252,7476.0,39975.0,0,False,15.0,1980,43
WP,1985,Pat,45.0,180,4947.0,24325.0,0,False,10.0,1980,31
WP,1985,Ruby,30.0,132,2853.0,9700.0,0,False,15.0,1980,23
WP,1985,Tess,40.0,186,4089.0,16450.0,0,False,10.0,1980,32
WP,1985,Val,25.0,126,2106.0,3650.0,0,False,5.0,1980,22
WP,1985,Winona,25.0,108,2079.0,6325.0,0,False,8.000000000000004,1980,19
WP,1986,Abby,50.0,228,6570.0,34300.0,0,False,10.0,1980,39
WP,1986,Ben,55.0,336,10902.0,66225.0,1,True,20.0,1980,57
WP,1986,Carmen,50.0,204,6195.0,33750.0,0,False,15.0,1980,35
WP,1986,Dom,25.0,132,2157.0,3025.0,0,False,5.0,1980,23
WP,1986,Ellen,40.0,246,6711.0,32800.0,0,False,15.0,1980,42
WP,1986,Forrest,50.0,174,5007.0,26550.0,2,False,20.0,1980,30
WP,1986,Georgette,30.0,156,3441.0,11700.0,0,False,10.0,1980,27
WP,1986,Georgia,20.0,114,2175.0,6400.0,0,False,5.0,1980,20
WP,1986,Herbert,30.0,144,2838.0,7775.0,0,False,10.0,1980,25
WP,1986,Ida,30.0,204,4149.0,13050.0,0,False,10.0,1980,35
WP,1986,Joe,45.0,168,4674.0,23725.0,0,False,15.0,1980,29
WP,1986,Judy,35.0,156,3600.0,13400.0,0,False,10.0,1980,27
WP,1986,Ken,30.0,186,3186.0,7200.0,0,False,15.0,1980,32
WP,1986,Kim,60.0,312,12072.0,86600.0,0,True,15.0,1980,53
WP,1986,Lex,20.0,132,2358.0,6000.0,0,False,8.000000000000004,1980,23
WP,1986,Lola,60.0,180,6645.0,47900.0,4,True,30.0,1980,31
WP,1986,Mac,25.0,318,5337.0,10225.0,0,False,5.0,1980,54
WP,1986,Marge,45.0,324,7524.0,31250.0,0,False,10.0,1980,55
WP,1986,Nancy,40.0,150,3645.0,15550.0,0,False,15.0,1980,26
WP,1986,Norris,45.0,264,6207.0,26050.0,0,False,10.0,1980,45
WP,1986,Owen,25.0,240,3936.0,4675.0,0,False,5.0,1980,41
WP,1986,Peggy,65.0,318,9681.0,63875.0,2,True,20.0,1980,54
WP,1986,Roger,45.0,168,4347.0,20225.0,0,False,15.0,1980,29
WP,1986,Sarah,30.0,180,3870.0,13225.0,0,False,5.0,1980,31
WP,1986,Tip,40.0,282,7446.0,34250.0,0,False,10.0,1980,48
WP,1986,Vera,60.0,426,13911.0,86050.0,1,True,20.0,1980,72
WP,1986,Wayne,45.0,516,14520.0,73350.0,0,False,15.0,1980,87
WP,1987,Alex,35.0,186,4524.0,18975.0,0,False,10.0,1980,32
WP,1987,Betty,70.0,204,8772.0,70400.0,6,True,25.0,1980,35
WP,1987,Cary,40.0,246,7650.0,40750.0,0,False,10.0,1980,42
WP,1987,Dinah,60.0,276,10140.0,71525.0,1,True,20.0,1980,47
WP,1987,Freda,65.0,348,11538.0,73175.0,0,True,15.0,1980,59
WP,1987,Gerald,45.0,210,5520.0,26400.0,0,False,10.0,1980,36
WP,1987,Holly,65.0,318,11178.0,78225.0,4,True,20.0,1980,54
WP,1987,Ian,40.0,240,7068.0,36975.0,0,False,15.0,1980,41
WP,1987,June,20.0,72,1194.0,2000.0,0,False,8.000000000000004,1980,13
WP,1987,Kelly,40.0,216,6633.0,36575.0,0,False,13.000000000000004,1980,37
WP,1987,Lynn,70.0,294,10512.0,74100.0,3,True,25.0,1980,50
WP,1987,Maury,25.0,168,2592.0,3250.0,0,False,10.0,1980,29
WP,1987,Nina,50.0,228,8301.0,53675.0,0,False,13.000000000000004,1980,39
WP,1987,Orchid,45.0,114,3378.0,18450.0,4,False,20.0,1980,20
WP,1987,Percy,20.0,84,1272.0,1600.0,0,False,8.000000000000004,1980,15
WP,1987,Phyllis,40.0,210,5229.0,22900.0,0,False,15.0,1980,36
WP,1987,Ruth,35.0,84,1716.0,5425.0,0,False,13.000000000000004,1980,15
WP,1987,Sperry,35.0,150,3624.0,15550.0,0,False,15.0,1980,26
WP,1987,Thelma,60.0,234,8034.0,52975.0,2,True,20.0,1980,40
WP,1987,Vernon,30.0,144,3096.0,11000.0,0,False,10.0,1980,25
WP,1987,Wynne,65.0,246,9963.0,78625.0,2,True,20.0,1980,42
WP,1988,Agnes,25.0,120,2310.0,5575.0,0,False,10.0,1980,21
WP,1988,Bill,35.0,114,2418.0,8025.0,1,False,20.0,1980,20
WP,1988,Clara,20.0,210,2973.0,3200.0,0,False,6.0,1980,36
WP,1988,Doyle,50.0,222,6687.0,38075.0,2,False,25.0,1980,38
WP,1988,Elsie,25.0,96,1896.0,6050.0,0,False,8.000000000000004,1980,17
WP,1988,Fabian,35.0,258,5196.0,14350.0,0,False,15.0,1980,44
WP,1988,Gay,20.0,54,930.0,1600.0,0,False,5.0,1980,10
WP,1988,Hal,45.0,216,6975.0,40550.0,0,False,10.0,1980,37
WP,1988,Irma,25.0,120,2217.0,5825.0,0,False,10.0,1980,21
WP,1988,Jeff,20.0,96,1623.0,2800.0,0,False,5.0,1980,17
WP,1988,Kit,35.0,78,1761.0,6300.0,0,False,15.0,1980,14
WP,1988,Lee,30.0,132,2619.0,7775.0,0,False,10.0,1980,23
WP,1988,Mimie,25.0,126,2136.0,4100.0,0,False,10.0,1980,22
WP,1988,Nelson,60.0,198,7590.0,55100.0,1,True,20.0,1980,34
WP,1988,Odessa,35.0,246,5358.0,20350.0,0,False,15.0,1980,42
WP,1988,Pat,35.0,162,3453.0,11975.0,0,False,10.0,1980,28
WP,1988,Roy,50.0,252,9270.0,62450.0,3,False,20.0,1980,43
WP,1988,Ruby,45.0,198,5961.0,31700.0,0,False,10.0,1980,34
WP,1988,Skip,45.0,228,6522.0,33600.0,0,False,15.0,1980,39
WP,1988,Susan,40.0,114,3150.0,15350.0,1,False,20.0,1980,20
WP,1988,Tess,35.0,120,2427.0,7500.0,0,False,15.0,1980,21
WP,1988,Thad,35.0,150,3621.0,14475.0,0,False,10.0,1980,26
WP,1988,Val,25.0,90,1767.0,5571.0,0,False,10.0,1980,16
WP,1988,Vanessa,25.0,72,1470.0,4675.0,0,False,5.0,1980,13
WP,1988,Warren,55.0,168,5361.0,31550.0,2,True,20.0,1980,29
WP,1989,Andy,55.0,270,6978.0,34700.0,3,True,20.0,1980,46
WP,1989,Angela,50.0,294,11169.0,76950.0,0,False,15.0,1980,50
WP,1989,Brenda,35.0,174,3885.0,14600.0,0,False,13.000000000000004,1980,30
WP,1989,Brian,40.0,108,2631.0,10950.0,0,False,15.0,1980,19
WP,1989,Cecil,30.0,102,2271.0,8000.0,0,False,10.0,1980,18
WP,1989,Collen,40.0,162,5310.0,31025.0,0,False,10.0,1980,28
WP,1989,Dan,40.0,132,4110.0,22175.0,0,False,15.0,1980,23
WP,1989,Dot,40.0,186,4647.0,20825.0,0,False,10.0,1980,32
WP,1989,Ellis,20.0,138,2211.0,2000.0,0,False,5.0,1980,24
WP,1989,Elsie,55.0,198,7350.0,49700.0,0,True,15.0,1980,34
WP,1989,Faye,30.0,132,2931.0,10425.0,0,False,10.0,1980,23
WP,1989,Forrest,45.0,192,5970.0,33550.0,0,False,10.0,1980,33
WP,1989,Gordon,60.0,198,6951.0,46175.0,0,True,15.0,1980,34
WP,1989,Hope,40.0,150,3207.0,11550.0,0,False,15.0,1980,26
WP,1989,Hunt,40.0,168,4863.0,25100.0,0,False,15.0,1980,29
WP,1989,Irma,60.0,270,8388.0,50875.0,0,True,15.0,1980,46
WP,1989,Irving,30.0,108,2175.0,6700.0,0,False,10.0,1980,19
WP,1989,Jack,55.0,144,4554.0,27425.0,2,True,20.0,1980,25
WP,1989,Judy,50.0,198,5664.0,30750.0,1,False,20.0,1980,34
WP,1989,Ken,30.0,240,5091.0,17775.0,0,False,10.0,1980,41
WP,1989,Mac,40.0,204,5547.0,27250.0,0,False,10.0,1980,35
WP,1989,Nancy,35.0,138,3633.0,16575.0,0,False,15.0,1980,24
WP,1989,Owen,40.0,216,5100.0,22325.0,0,False,15.0,1980,37
WP,1989,Peggy,20.0,60,1065.0,2800.0,0,False,8.000000000000004,1980,11
WP,1989,Roger,25.0,132,2778.0,9625.0,0,False,8.000000000000004,1980,23
WP,1989,Sarah,55.0,168,4842.0,25800.0,1,True,20.0,1980,29
WP,1989,Sarah(-)1,35.0,66,1770.0,9150.0,0,False,5.0,1980,12
WP,1989,Tip,25.0,144,2961.0,9050.0,0,False,10.0,1980,25
WP,1989,Vera,30.0,168,3240.0,9150.0,0,False,10.0,1980,29
WP,1989,Wayne,35.0,102,2250.0,7725.0,0,False,15.0,1980,18
WP,1989,Winona,20.0,78,1263.0,1600.0,0,False,5.0,1980,14
WP,1990,Abe,45.0,228,6294.0,31550.0,0,False,10.0,1990,39
WP,1990,Becky,35.0,150,4020.0,18325.0,0,False,10.0,1990,26
WP,1990,Cecil,30.0,60,1113.0,2725.0,0,False,15.0,1990,11
WP,1990,Dot,40.0,114,3120.0,15575.0,0,False,10.0,1990,20
WP,1990,Ed,35.0,252,6591.0,30050.0,0,False,10.0,1990,43
WP,1990,Flo,55.0,210,7113.0,45850.0,0,True,15.0,1990,36
WP,1990,Gene,40.0,216,5844.0,28350.0,0,False,15.0,1990,37
WP,1990,Hattie,40.0,210,5952.0,30500.0,0,False,15.0,1990,36
WP,1990,Jeana,15.0,60,782.9999999999999,0.0,0,False,0.0,1990,11
WP,1990,Koryn,35.0,126,2940.0,11300.0,0,False,15.0,1990,22
WP,1990,Kyle,45.0,216,6090.0,31100.0,0,False,10.0,1990,37
WP,1990,Lewis,20.0,132,2106.0,3200.0,0,False,8.000000000000004,1990,23
WP,1990,Lola,20.0,60,957.0,1200.0,0,False,5.0,1990,11
WP,1990,Marian,40.0,150,3558.0,14550.0,0,False,15.0,1990,26
WP,1990,Mike,75.0,282,10440.0,77400.0,4,True,30.0,1990,48
WP,1990,Nathan,30.0,150,2922.0,8450.0,0,False,5.0,1990,26
WP,1990,Nell,25.0,66,1290.0,3475.0,0,False,10.0,1990,12
WP,1990,Ofelia,40.0,234,5625.0,23075.0,0,False,10.0,1990,40
WP,1990,Owen,55.0,324,11118.0,72475.0,3,True,20.0,1990,55
WP,1990,Page,65.0,246,8697.0,61475.0,0,True,15.0,1990,42
WP,1990,Percy,45.0,222,7686.0,47600.0,0,False,10.0,1990,38
WP,1990,Robyn,25.0,228,3588.0,6275.0,0,False,5.0,1990,39
WP,1990,Russ,60.0,240,9930.0,76100.0,0,True,15.0,1990,41
WP,1990,Steve,45.0,240,6585.0,33650.0,0,False,15.0,1990,41
WP,1990,Tasha,35.0,126,2925.0,11175.0,0,False,5.0,1990,22
WP,1990,Vernon,40.0,312,8139.0,37425.0,0,False,13.000000000000004,1990,53
WP,1990,Winona,30.0,168,3426.0,10150.0,0,False,10.0,1990,29
WP,1990,Yancy,40.0,270,6450.0,27950.0,0,False,10.0,1990,46
WP,1990,Zola,40.0,150,4350.0,21775.0,0,False,15.0,1990,26
WP,1991,Amy,55.0,126,3672.0,20375.0,1,True,20.0,1990,22
WP,1991,Brendan,35.0,132,2847.0,9725.0,0,False,10.0,1990,23
WP,1991,Brendan(-)1,15.0,72,863.9999999999998,0.0,0,False,3.0000000000000036,1990,13
WP,1991,Caitlin,40.0,216,5973.0,29200.0,0,False,10.0,1990,37
WP,1991,Doug,15.0,72,945.0,0.0,0,False,5.0,1990,13
WP,1991,Ellie,35.0,222,5676.0,24900.0,0,False,10.0,1990,38
WP,1991,Fred,45.0,150,3771.0,17100.0,0,False,10.0,1990,26
WP,1991,Gladys,30.0,222,5514.0,22975.0,0,False,10.0,1990,38
WP,1991,Harry,20.0,96,1563.0,2000.0,0,False,8.000000000000004,1990,17
WP,1991,Ivy,50.0,216,6930.0,40525.0,0,False,10.0,1990,37
WP,1991,Joel,30.0,114,2313.0,6925.0,0,False,5.0,1990,20
WP,1991,Kinna,40.0,150,3450.0,13675.0,0,False,15.0,1990,26
WP,1991,Luke,30.0,168,3630.0,11775.0,0,False,5.0,1990,29
WP,1991,Mireille,55.0,372,14265.0,103250.0,0,True,15.0,1990,63
WP,1991,Nat,50.0,450,9831.0,36275.0,3,False,20.0,1990,76
WP,1991,Orchid,50.0,276,8865.0,52000.0,0,False,15.0,1990,47
WP,1991,Pat,50.0,204,7146.0,45200.0,0,False,15.0,1990,35
WP,1991,Ruth,60.0,348,11103.0,72600.0,2,True,20.0,1990,59
WP,1991,Seth,50.0,348,12312.0,79950.0,0,False,15.0,1990,59
WP,1991,Sharon,30.0,222,4623.0,15150.0,0,False,8.000000000000004,1990,38
WP,1991,Thelma,20.0,204,3411.0,6000.0,0,False,5.0,1990,35
WP,1991,Tim,35.0,174,3753.0,12375.0,0,False,10.0,1990,30
WP,1991,Vanessa,25.0,138,2280.0,3475.0,0,False,10.0,1990,24
WP,1991,Verne,30.0,186,4110.0,14475.0,0,False,5.0,1990,32
WP,1991,Walt,60.0,276,10560.0,77000.0,0,True,15.0,1990,47
WP,1991,Wilda,25.0,144,2826.0,8200.0,0,False,8.000000000000004,1990,25
WP,1991,Yunya,40.0,126,3090.0,12875.0,2,False,20.0,1990,22
WP,1991,Yuri,55.0,246,9195.0,64450.0,0,True,15.0,1990,42
WP,1991,Zeke,45.0,156,3495.0,13950.0,1,False,20.0,1990,27
WP,1991,Zelda,30.0,156,3444.0,12225.0,0,False,10.0,1990,27
WP,1992,Angela,40.0,222,5532.0,24075.0,0,False,10.0,1990,38
WP,1992,Axel,30.0,210,4431.0,13925.0,0,False,10.0,1990,36
WP,1992,Bobbie,45.0,222,6795.0,37525.0,0,False,15.0,1990,38
WP,1992,Brian,40.0,198,5520.0,27250.0,0,False,10.0,1990,34
WP,1992,Chuck,35.0,174,4224.0,17950.0,0,False,13.000000000000004,1990,30
WP,1992,Colleen,35.0,270,7128.0,32375.0,0,False,10.0,1990,46
WP,1992,Deanna,15.0,114,1575.0,0.0,0,False,3.0000000000000036,1990,20
WP,1992,Eli,35.0,144,3618.0,16275.0,0,False,15.0,1990,25
WP,1992,Elsie,55.0,258,8760.0,54650.0,0,True,10.0,1990,44
WP,1992,Faye,25.0,78,1323.0,2225.0,0,False,10.0,1990,14
WP,1992,Gary,35.0,156,2910.0,8125.0,0,False,15.0,1990,27
WP,1992,Gay,60.0,372,13923.0,96100.0,0,True,15.0,1990,63
WP,1992,Helen,20.0,78,1278.0,2400.0,0,False,8.000000000000004,1990,14
WP,1992,Hunt,50.0,168,4971.0,28100.0,0,False,10.0,1990,29
WP,1992,Irving,30.0,120,2145.0,5675.0,0,False,10.0,1990,21
WP,1992,Janis,50.0,210,5574.0,27350.0,0,False,15.0,1990,36
WP,1992,Kent,55.0,342,12048.0,77025.0,0,True,15.0,1990,58
WP,1992,Lois,20.0,252,3930.0,8000.0,0,False,8.000000000000004,1990,43
WP,1992,Mark,25.0,102,2094.0,6775.0,0,False,8.000000000000004,1990,18
WP,1992,Nina,20.0,108,1671.0,2800.0,0,False,8.000000000000004,1990,19
WP,1992,Omar,55.0,396,11748.0,73850.0,0,True,15.0,1990,67
WP,1992,Polly,35.0,108,2895.0,13725.0,0,False,10.0,1990,19
WP,1992,Ryan,50.0,270,9861.0,64900.0,0,False,15.0,1990,46
WP,1992,Sibyl,50.0,330,8817.0,45275.0,0,False,15.0,1990,56
WP,1992,Ted,35.0,246,5034.0,17550.0,0,False,10.0,1990,42
WP,1992,Val,25.0,168,2700.0,6325.0,0,False,10.0,1990,29
WP,1992,Yvette,55.0,270,10101.0,69600.0,0,True,15.0,1990,46
WP,1992,Zack,20.0,132,1962.0,1200.0,0,False,5.0,1990,23
WP,1993,Abe,50.0,138,4044.0,22125.0,0,False,15.0,1990,24
WP,1993,Becky,35.0,120,2181.0,5200.0,0,False,15.0,1990,21
WP,1993,Cecil,45.0,132,4236.0,24925.0,0,False,15.0,1990,23
WP,1993,Dot,40.0,144,2892.0,8900.0,0,False,15.0,1990,25
WP,1993,Ed,55.0,222,7611.0,48000.0,0,True,15.0,1990,38
WP,1993,Flo,35.0,222,5460.0,23025.0,0,False,13.000000000000004,1990,38
WP,1993,Gene,20.0,84,1290.0,1600.0,0,False,5.0,1990,15
WP,1993,Hattie,25.0,162,3114.0,7850.0,0,False,10.0,1990,28
WP,1993,Ira,45.0,204,5994.0,32100.0,0,False,15.0,1990,35
WP,1993,Irma,25.0,204,3873.0,9100.0,0,False,10.0,1990,35
WP,1993,Jeana,25.0,144,2760.0,6950.0,0,False,5.0,1990,25
WP,1993,Koryn,60.0,306,8451.0,46125.0,1,True,20.0,1990,52
WP,1993,Kyle,40.0,120,3165.0,15150.0,0,False,15.0,1990,21
WP,1993,Lewis,30.0,132,2709.0,8675.0,0,False,10.0,1990,23
WP,1993,Lola,40.0,180,5082.0,25700.0,0,False,15.0,1990,31
WP,1993,Manny,40.0,246,6228.0,27325.0,2,False,18.000000000000004,1990,42
WP,1993,Marian,15.0,84,1110.0,0.0,0,False,5.0,1990,15
WP,1993,Nathan,30.0,156,3486.0,12825.0,0,False,10.0,1990,27
WP,1993,Nell,35.0,126,2826.0,10350.0,0,False,15.0,1990,22
WP,1993,Ofelia,25.0,96,1704.0,3650.0,0,False,8.000000000000004,1990,17
WP,1993,Percy,30.0,96,2010.0,6175.0,0,False,15.0,1990,17
WP,1993,Robyn,45.0,276,8352.0,45475.0,0,False,10.0,1990,47
WP,1993,Steve,30.0,198,3732.0,10475.0,0,False,10.0,1990,34
WP,1993,Tasha,35.0,198,4194.0,15150.0,0,False,10.0,1990,34
WP,1993,Vernon,35.0,180,4761.0,21600.0,0,False,10.0,1990,31
WP,1993,Winona,20.0,174,3282.0,9200.0,0,False,5.0,1990,30
WP,1993,Yancy,55.0,174,5334.0,32075.0,1,True,20.0,1990,30
WP,1993,Zola,25.0,144,2499.0,5075.0,0,False,5.0,1990,25
WP,1994,Amy,20.0,120,1719.0,2800.0,0,False,10.0,1990,21
WP,1994,Axel,50.0,264,7080.0,34500.0,0,False,15.0,1990,45
WP,1994,Bobbie,25.0,228,4305.0,11675.0,0,False,5.0,1990,39
WP,1994,Brendan,20.0,198,3495.0,7600.0,0,False,5.0,1990,34
WP,1994,Caitlin,25.0,108,1794.0,3075.0,0,False,10.0,1990,19
WP,1994,Dous,50.0,282,8685.0,51100.0,0,False,15.0,1990,48
WP,1994,Ellie,40.0,258,6498.0,28350.0,0,False,10.0,1990,44
WP,1994,Fred,55.0,270,7920.0,46475.0,0,True,15.0,1990,46
WP,1994,Gladys,45.0,306,6156.0,21875.0,3,False,20.0,1990,52
WP,1994,Harry,35.0,114,2625.0,10175.0,0,False,10.0,1990,20
WP,1994,Ivy,40.0,192,4878.0,22000.0,0,False,15.0,1990,33
WP,1994,Joel,25.0,132,2571.0,7825.0,0,False,8.000000000000004,1990,23
WP,1994,John,50.0,264,7275.0,38750.0,0,False,5.0,1990,45
WP,1994,Kinna,40.0,180,4911.0,23550.0,0,False,10.0,1990,31
WP,1994,Li,20.0,108,1638.0,2400.0,0,False,8.000000000000004,1990,19
WP,1994,Luke,25.0,180,3324.0,8100.0,0,False,10.0,1990,31
WP,1994,Melissa,60.0,192,6900.0,46450.0,0,True,15.0,1990,33
WP,1994,Nat,20.0,162,3006.0,8400.0,0,False,8.000000000000004,1990,28
WP,1994,Orchid,55.0,354,11901.0,77750.0,0,True,15.0,1990,60
WP,1994,Owen,30.0,210,4572.0,16250.0,0,False,10.0,1990,36
WP,1994,Page,35.0,174,4140.0,16100.0,0,False,10.0,1990,30
WP,1994,Pat,40.0,204,4788.0,19750.0,0,False,15.0,1990,35
WP,1994,Russ,30.0,150,3603.0,14550.0,0,False,10.0,1990,26
WP,1994,Russ(-)1,15.0,60,750.0,0.0,0,False,5.0,1990,11
WP,1994,Ruth,20.0,60,1026.0,2000.0,0,False,5.0,1990,11
WP,1994,Seth,55.0,270,8568.0,51550.0,0,True,15.0,1990,46
WP,1994,Sharon,20.0,78,1272.0,2800.0,0,False,8.000000000000004,1990,14
WP,1994,Tim,55.0,120,3585.0,20700.0,3,True,25.0,1990,21
WP,1994,Vanessa,20.0,60,1170.0,3600.0,0,False,5.0,1990,11
WP,1994,Verne,45.0,402,12054.0,65875.0,0,False,10.0,1990,68
WP,1994,Walt,55.0,342,9120.0,46875.0,1,True,20.0,1990,58
WP,1994,Wilda,45.0,300,10653.0,67275.0,0,False,15.0,1990,51
WP,1994,Yunya,20.0,84,1287.0,1200.0,0,False,8.000000000000004,1990,15
WP,1994,Yuri,20.0,102,1530.0,1600.0,0,False,5.0,1990,18
WP,1994,Zeke,25.0,198,3801.0,9800.0,0,False,5.0,1990,34
WP,1994,Zelda,60.0,258,8325.0,53050.0,0,True,15.0,1990,44
WP,1995,Angela,60.0,288,8301.0,46314.0,3,True,25.0,1990,49
WP,1995,Brian,20.0,66,1032.0,2000.0,0,False,8.000000000000004,1990,12
WP,1995,Chuck,18.0,150,2118.0,2592.0,0,False,3.0000000000000036,1990,26
WP,1995,Dan,30.0,120,2778.0,10449.0,0,False,10.0,1990,21
WP,1995,Deanna,23.0,204,3789.0,9204.0,0,False,5.0,1990,35
WP,1995,Faye,40.0,204,5397.0,24698.0,0,False,10.0,1990,35
WP,1995,Gary,30.0,132,2346.0,5798.0,0,False,10.0,1990,23
WP,1995,Helen,30.0,138,2808.0,8781.0,0,False,7.0,1990,24
WP,1995,Irving,20.0,78,1398.0,3772.0,0,False,8.000000000000004,1990,14
WP,1995,Janis,30.0,186,3471.0,8795.0,0,False,10.0,1990,32
WP,1995,Kent,50.0,174,4902.0,26330.0,0,False,15.0,1990,30
WP,1995,Lois,30.0,144,3255.0,12030.0,0,False,7.0,1990,25
WP,1995,Mark,35.0,84,1809.0,6133.0,0,False,12.0,1990,15
WP,1995,Nina,20.0,126,2130.0,4096.0,0,False,5.0,1990,22
WP,1995,Oscar,60.0,150,5874.0,44424.0,2,True,20.0,1990,26
WP,1995,Polly,40.0,174,4935.0,25180.0,0,False,10.0,1990,30
WP,1995,Ryan,45.0,222,7080.0,41437.0,0,False,15.0,1990,38
WP,1995,Sibyl,33.0,168,3966.0,15970.0,0,False,8.0,1990,29
WP,1995,Ted,25.0,138,2472.0,5998.0,0,False,7.0,1990,24
WP,1995,Val,20.0,132,2151.0,2724.0,0,False,5.0,1990,23
WP,1995,Ward,50.0,150,4932.0,29825.0,2,False,20.0,1990,26
WP,1995,Yvette,25.0,90,1593.0,3260.0,0,False,8.0,1990,16
WP,1995,Zack,45.0,186,4971.0,23642.0,0,False,12.0,1990,32
WP,1996,ABEL,33.0,192,4002.0,12941.0,0,False,12.0,1990,33
WP,1996,ANN,18.0,210,3078.0,2916.0,0,False,3.0000000000000036,1990,36
WP,1996,BART,50.0,234,6957.0,38482.0,1,False,17.0,1990,40
WP,1996,BETH,15.0,96,1422.0,0.0,0,False,3.0000000000000036,1990,17
WP,1996,CAM,25.0,168,3087.0,7201.0,0,False,5.0,1990,29
WP,1996,CARLO,35.0,126,3150.0,13719.0,0,False,12.0,1990,22
WP,1996,DALE,55.0,204,7047.0,45448.0,1,True,20.0,1990,35
WP,1996,DAN,33.0,168,3855.0,14461.0,0,False,13.0,1990,29
WP,1996,ERNIE,20.0,258,4026.0,6668.0,0,False,5.0,1990,44
WP,1996,EVE,45.0,174,4671.0,23505.0,0,False,15.0,1990,30
WP,1996,FERN,30.0,174,4029.0,15274.0,0,False,7.0,1990,30
WP,1996,FRANKIE,28.0,102,2100.0,6590.0,0,False,8.0,1990,18
WP,1996,GLORIA,40.0,168,4026.0,17184.0,0,False,10.0,1990,29
WP,1996,HERB,55.0,270,8655.0,53854.0,0,True,13.0,1990,46
WP,1996,JOY,25.0,144,2616.0,6831.0,0,False,8.000000000000004,1990,25
WP,1996,KIRK,40.0,276,7908.0,40529.0,0,False,8.0,1990,47
WP,1996,LISA,25.0,78,1473.0,4249.0,0,False,10.0,1990,14
WP,1996,NIKI,35.0,120,2976.0,12585.0,0,False,8.0,1990,21
WP,1996,ORSON,40.0,288,7551.0,35653.0,0,False,15.0,1990,49
WP,1996,PIPER,20.0,84,1410.0,3220.0,0,False,6.0000000000000036,1990,15
WP,1996,SALLY,50.0,114,3390.0,19749.0,0,False,15.0,1990,20
WP,1996,TOM,35.0,174,4320.0,18887.0,0,False,10.0,1990,30
WP,1996,VIOLET,50.0,276,9756.0,61025.0,0,False,15.0,1990,47
WP,1996,WILLIE,33.0,150,3411.0,13110.0,0,False,15.0,1990,26
WP,1996,YATES,40.0,198,6969.0,42332.0,1,False,20.0,1990,34
WP,1996,ZANE,40.0,222,6909.0,37669.0,0,False,12.0,1990,38
WP,1997,AMBER,50.0,222,7530.0,46566.0,0,False,10.0,1990,38
WP,1997,BING,45.0,222,6111.0,31340.0,1,False,17.0,1990,38
WP,1997,CASS,20.0,78,1182.0,1200.0,0,False,5.0,1990,14
WP,1997,DAVID,45.0,198,6384.0,36874.0,0,False,12.0,1990,34
WP,1997,FRITZ,28.0,90,1695.0,4924.0,0,False,8.000000000000004,1990,16
WP,1997,GINGER,55.0,156,5595.0,38659.0,2,True,20.0,1990,27
WP,1997,ISA,50.0,300,9234.0,52723.0,0,False,10.0,1990,51
WP,1997,IVAN,55.0,276,8706.0,53232.0,0,True,15.0,1990,47
WP,1997,JIMMY,15.0,102,1380.0,0.0,0,False,5.0,1990,18
WP,1997,JOAN,55.0,240,9621.0,71875.0,2,True,17.0,1990,41
WP,1997,KELLY,15.0,96,1308.0,0.0,0,False,5.0,1990,17
WP,1997,KETTH,60.0,228,8982.0,65933.0,1,True,17.0,1990,39
WP,1997,LEVI,20.0,138,2244.0,4288.0,0,False,5.0,1990,24
WP,1997,MARIE,33.0,132,2793.0,10123.0,0,False,13.0,1990,23
WP,1997,MORT,23.0,120,2463.0,7961.0,0,False,8.0,1990,21
WP,1997,NESTOR,50.0,174,6078.0,39138.0,2,False,22.0,1990,30
WP,1997,OLIWA,60.0,270,10287.0,72521.0,0,True,15.0,1990,46
WP,1997,OPAL,40.0,162,4383.0,21569.0,0,False,13.0,1990,28
WP,1997,PEPER,33.0,162,3507.0,12160.0,0,False,10.0,1990,28
WP,1997,ROSIE,55.0,246,7686.0,46747.0,1,True,20.0,1990,42
WP,1997,SCOTT,23.0,156,2772.0,5346.0,0,False,5.0,1990,27
WP,1997,TINA,45.0,258,7386.0,37928.0,0,False,12.0,1990,44
WP,1997,VICTOR,30.0,84,1821.0,6757.0,0,False,8.0,1990,15
WP,1997,WINNIE,60.0,288,10734.0,76091.0,3,True,20.0,1990,49
WP,1997,YULE,30.0,114,2631.0,10212.0,0,False,10.0,1990,20
